participant_ID,composition_number,text_ID,error,error_type,fb_type
RPE1,1st,RPE1_1,donde un pueblo entero en medio de una isla está dedicado (para) [a] reintegrarlos,,
RPE1,1st,RPE1_1,"después de leer esto, te empiezan [a surgir] las dudas sobre la eficacia de la cárcel",,
RPE1,1st,RPE1_1,pero (si) [sí] que pienso que no debería haber tanta libertad dentro de ellas,,
RPE1,1st,RPE1_1,pero sí que pienso que no debería (de) haber tanta libertad dentro de ellas,,
RPE1,1st,RPE1_1,¿por qué un prisionero debería tener (mas) [más] lujo en la cárcel que una familia de cinco?,,
RPE1,1st,RPE1_1,cuyo marido (a) [ha] sido asesinado,,
RPE1,1st,RPE1_1,(cual) [cuál] es la razón por la que debemos ayudar al asesino pero no a la familia del asesinado,,
RPE1,1st,RPE1_1,"como sociedad, ponemos (mas) [más] esmero en ayudar al criminal",,
RPE1,1st,RPE1_1,"como sociedad, ponemos más (enfoque) [esmero] en ayudar al criminal",,
RPE1,1st,RPE1_1,"a reinsertarse en la sociedad, (pero no) [que] en ayudar a la víctima",,
RPE1,1st,RPE1_1,que en ayudar a la (victima) [víctima],,
RPE1,1st,RPE1_1,estoy segurísima [de] que muchas escuelas no tienen internet,,
RPE1,1st,RPE1_1,estamos leyendo noticias de pobreza y del (numero) [número] de niños que mueren de hambre,,
RPE1,1st,RPE1_1,repetición léxica,,
RPE1,2nd,RPE1_2,hubiera tomado la decisión de mudarme sola (en) [a] esa isla,,
RPE1,2nd,RPE1_2,hubiera tomado la decisión de mudarme sola a (dicha) [esa] isla,,
RPE1,2nd,RPE1_2,te (preguntaras) [preguntarás] el porqué,,
RPE1,2nd,RPE1_2,te preguntarás el (por que) [porqué],,
RPE1,2nd,RPE1_2,a los niños llorando por la calle (dado que) [cuando] no quieren ir al colegio,,
RPE1,2nd,RPE1_2,"no quieren ir al colegio, (o a los) perros ladrando",,
RPE1,2nd,RPE1_2,nunca me he quejado (en) [de] mi vida,,
RPE1,2nd,RPE1_2,pero vivir en esa ruidosa ciudad me (hacia) [hacía] volver loca,,
RPE1,2nd,RPE1_2,con océanos de un turquesa (superficial) [cristalino],,
RPE1,2nd,RPE1_2,"(pero) [y], lo más importante, ¿vivir sola?",,
RPE1,2nd,RPE1_2,"y, lo (mas) [más] importante, ¿vivir sola?",,
RPE1,2nd,RPE1_2,nunca pensé que vivir en una isla solitaria iba a ser tan (calmante) [tranquilo],,
RPE1,2nd,RPE1_2,por los cuales puedes contemplar (la) [una] flora (más) [tan] majestuosa que ni siquiera puedes,,
RPE1,2nd,RPE1_2,ahora (pensaras) [pensarás] que estoy aburrida todo el día,,
RPE1,2nd,RPE1_2,y así te será más fácil entender (el) por qué me mudé a la verde isla,,
RPE1,2nd,RPE1_2,y así te será más fácil entender por (que) [qué] me mudé a la verde isla,,
RPE1,2nd,RPE1_2,y así te será más fácil entender por qué me (mude) [mudé] a la verde isla,,
RPE1,2nd,RPE1_2,y así te será más fácil entender por qué me mudé (en) [a] la verde isla,,
RPE1,2nd,RPE1_2,para (mi) [mí] es la luz al final del túnel,,
RPE1,2nd,RPE1_2,"y (tu) [tú], a qué estás esperando",,
RPE1,2nd,RPE1_2,"y tú, [a] qué estás esperando",,
RPE1,2nd,RPE1_2,"y tú, a (que) [qué] estás esperando",,
RPE1,2nd,RPE1_2,"bueno, eso (si) [sí], tendrás que buscarte tu propia isla",,
RPE1,2nd,RPE1_2,puesto que a (mi) [mí] nunca me podrás encontrar,,
RPE1,2nd,RPE1_2,y que alguien le inyecte [el calmante] ya para que se duerma,,
RPE1,2nd,RPE1_2,repetición léxica,,
RPE1,3rd,RPE1_3,"Forks, la ciudad de lluvia y (crimines) [crímenes]",,
RPE1,3rd,RPE1_3,en la ciudad de Forks se (han) [ha] encontrado asesinadas a seis víctimas diferentes,,
RPE1,3rd,RPE1_3,en la ciudad de Forks se ha encontrado [asesinadas] a seis víctimas diferentes (asesinadas),,
RPE1,3rd,RPE1_3,en la ciudad de Forks se ha encontrado asesinadas [a] seis víctimas diferentes,,
RPE1,3rd,RPE1_3,en la ciudad de Forks se ha encontrado asesinadas a seis (diferentes) víctimas [diferentes],,
RPE1,3rd,RPE1_3,se encontraron en el bosque huellas de humanos y de (pie) [pies] en la escena del crimen,,
RPE1,3rd,RPE1_3,los informes explicaban (el uso) [la presencia] de autodefensa,,
RPE1,3rd,RPE1_3,dado que las (victimas) [víctimas],,
RPE1,3rd,RPE1_3,la investigación de búsqueda y rescate había comenzado (desde hace meses) [meses atrás],,
RPE1,3rd,RPE1_3,pero la policía seguía sin ningún tipo de (suceso) [éxito],,
RPE1,3rd,RPE1_3,no habían sabido ni por (donde) [dónde] empezar,,
RPE1,3rd,RPE1_3,solamente sabían el (numero) [número] de desaparecidos,,
RPE1,3rd,RPE1_3,(al) [a] pesar de los temores del sheriff,,
RPE1,3rd,RPE1_3,(a pesar de) [de acuerdo con] los temores del sheriff,,
RPE1,3rd,RPE1_3,había gente que (sospechaban) [sospechaba] que la culpa la tenían los osos,,
RPE1,3rd,RPE1_3,la investigación se (llevo) [llevó] a cabo para intentar averiguar,,
RPE1,3rd,RPE1_3,el motivo del (asesino o asesinos) [asesinato o asesinatos],,
RPE1,3rd,RPE1_3,la única información que nos (dijeron) [dieron],,
RPE1,3rd,RPE1_3,fue el (echo) [hecho] de que los cuerpos no tenían,,
RPE1,3rd,RPE1_3,no tenían ni [una] gota de sangre en sus cuerpos,,
RPE1,3rd,RPE1_3,desde el jueves hemos estado esperando (mas) [más] información,,
RPE1,3rd,RPE1_3,pero la policía no ha querido divulgar nada (mas) [más],,
RPE1,3rd,RPE1_3,así que habrá que esperar para saber (mas) [más],,
RPE1,3rd,RPE1_3,"no vayáis cerca de los bosques, (evitarlos) [evitadlos]",,
RPE1,3rd,RPE1_3,"como ya os (pedimos) [dijimos] hace semanas, habéis de tener mucho cuidado",,
RPE1,3rd,RPE1_3,repetición léxica,,
RPE1,4th,RPE1_4,(como) [cómo] ser listo sin estudiar,,
RPE1,4th,RPE1_4,(que) [qué] le vamos a hacer,,
RPE1,4th,RPE1_4,qué le vamos (ha) [a] hacer,,
RPE1,4th,RPE1_4,¿por qué debo (de) leer libros y aprender para ser listo?,,
RPE1,4th,RPE1_4,ser listo no es una (calidad) [cualidad] con la que nazcamos,,
RPE1,4th,RPE1_4,ser listo no es una cualidad con la que (nos nacemos) [nazcamos],,
RPE1,4th,RPE1_4,(siga) [sigue] estos simples pasos para darte cuenta de que puedes ser listo sin la necesidad de,,
RPE1,4th,RPE1_4,"la lectura, (se) dice, es beneficiosa sin importar el tipo",,
RPE1,4th,RPE1_4,"la lectura, se dice, (que) es beneficiosa sin importar el tipo",,
RPE1,4th,RPE1_4,"cuando vaya al lavabo, por favor, (coge) [coja] una revista",,
RPE1,4th,RPE1_4,especialmente cuando (estas) [estás] haciendo más de una actividad,,
RPE1,4th,RPE1_4,especialmente cuando (estás) [está] haciendo más de una actividad,,
RPE1,4th,RPE1_4,especialmente cuando está haciendo (mas) [más] de una actividad,,
RPE1,4th,RPE1_4,pero (sobre todo) lo que está indicado es que lea solamente las etiquetas de las botellas,,
RPE1,4th,RPE1_4,para saber (cuan) [cuán] grandes son,,
RPE1,4th,RPE1_4,para saber cuán (grande es esa botella) [grandes son],,
RPE1,4th,RPE1_4,que a nadie (les) [le] importan realmente,,
RPE1,4th,RPE1_4,que a nadie le (importa) [importan] realmente,,
RPE1,4th,RPE1_4,sino (intenta) [de intentar] memorizar el valor nutritivo,,
RPE1,4th,RPE1_4,(usa) [use] el Internet,,
RPE1,4th,RPE1_4,usted ya sabe para lo que [se] usa el internet y no necesitamos explicaciones,,
RPE1,4th,RPE1_4,(rodéate) [rodéese] de personas que (te) [le] ayuden a aprender,,
RPE1,4th,RPE1_4,usted simplemente debería (de) rodearse de personas,,
RPE1,4th,RPE1_4,que (sea la más estudiosa) [sean las más estudiosas],,
RPE1,4th,RPE1_4,que sean las (mas) [más] estudiosas,,
RPE1,4th,RPE1_4,"no hace falta hacer nada, solo (juntase) [juntarse]",,
RPE1,4th,RPE1_4,o de (vuestro) [su] grupo social,,
RPE1,4th,RPE1_4,no hace falta que se queme usted (sus) [las] neuronas,,
RPE1,4th,RPE1_4,ya (vera) [verá] que en poco tiempo,,
RPE1,4th,RPE1_4,usted será el (mas) [más] listo sin haber estudiado nada,,
RPE1,4th,RPE1_4,repetición léxica,,
RPI1,1st,RPI1_1,¿método de reinserción o herramienta para [el] aislamiento social?,,
RPI1,1st,RPI1_1,aunque el confinamiento o el aburrimiento parece (el núcleo) [la base] del castigo,,
RPI1,1st,RPI1_1,"deshumaniza a los individuos (a) [hasta] tal grado que, al salir de la prisión, no pueden contribuir",,
RPI1,1st,RPI1_1,un sistema para los delincuentes que incluya (el) [al] que roba teléfonos y (el) [al] asesino en serie,,
RPI1,1st,RPI1_1,"muchas veces, (temporalmente) [temporal], es decir, previene que el delincuente",,
RPI1,1st,RPI1_1,"es la mayoría de las veces psicológicamente impotente, [está] en una situación económica",,
RPI1,1st,RPI1_1,y con un (desprendimiento) [desapego] social y emocional más fuerte que nunca,,
RPI1,1st,RPI1_1,más fuerte que nunca (antes),,
RPI1,1st,RPI1_1,con una motivación más alta (a) [para] la delincuencia y con una menor inhibición,,
RPI1,1st,RPI1_1,tenemos la tendencia (de) [a] adaptarnos a nuestro entorno,,
RPI1,1st,RPI1_1,cualquiera que [este] sea,,
RPI1,1st,RPI1_1,hasta un punto en (donde) [que] tendrá la misma capacidad de sentir remordimiento,,
RPI1,1st,RPI1_1,(como) [que] el criminal en serie con el que comparte su entorno,,
RPI1,1st,RPI1_1,que a veces puede ser subjectiva y (poca) [poco] eficiente,,
RPI1,1st,RPI1_1,porque se (trata) [centra] solo en el crimen en sí,,
RPI1,1st,RPI1_1,porque se centra solo (del) [en el] crimen en sí,,
RPI1,1st,RPI1_1,porque se centra solo en el crimen (respectivo) [en sí],,
RPI1,1st,RPI1_1,y no (del) [en el] estado psicológico del delincuente y su potencial para hacerlo otra vez,,
RPI1,1st,RPI1_1,o un crimen de (una) menor gravedad,,
RPI1,1st,RPI1_1,la psicología debe ser (el núcleo) [la base] del castigo penal,,
RPI1,1st,RPI1_1,la gestión del castigo penal tiene que (suceder) [llevarse a cabo] con la ayuda de psicólogos,,
RPI1,1st,RPI1_1,la gestión del castigo penal tiene que llevarse a cabo con la ayuda de (los) psicólogos,,
RPI1,1st,RPI1_1,"pueden recibir la ayuda necesaria para esta, (y) [mientras que] los delincuentes sin esta capacidad",,
RPI1,1st,RPI1_1,se pueden detener para [garantizar] la seguridad de la población,,
RPI1,1st,RPI1_1,"aunque esta ayuda ya existe, no se utiliza (como una manera) [a modo] de evaluación que cambie",,
RPI1,1st,RPI1_1,y no (es) [está] disponible de forma gratuita para la población en general,,
RPI1,1st,RPI1_1,para prevenir (los) delitos,,
RPI1,1st,RPI1_1,[la] ayuda psicológica es necesaria para reconectar,,
RPI1,1st,RPI1_1,para reconectar (el) [al] delincuente con su entorno,,
RPI1,1st,RPI1_1,es necesaria para prevenir (las delincuencias) [la delincuencia] en general,,
RPI1,1st,RPI1_1,en vez de [la mera] buena conducta,,
RPI1,1st,RPI1_1,es probable que (tal) [el] enfoque [presentado],,
RPI1,1st,RPI1_1,es probable que el enfoque presentado se (pueda ver) [vea] con cierta ansiedad,,
RPI1,1st,RPI1_1,basarse en (una) [un] sistema que detiene a los delincuentes,,
RPI1,1st,RPI1_1,y que (hace) [toma] decisiones con respecto a,,
RPI1,1st,RPI1_1,y que toma decisiones con (respeto) [respecto] a su reinserción,,
RPI1,1st,RPI1_1,su reinserción (que depende) [en función] de su estado psicológico,,
RPI1,1st,RPI1_1,es algo aparentemente (impalpable) [inconcebible],,
RPI1,1st,RPI1_1,esto se debe (por) [en] parte a la falta de,,
RPI1,1st,RPI1_1,esto se debe en parte a (los) [la falta de] conocimientos psicológicos (que todavía faltan) en,,
RPI1,1st,RPI1_1,la duración del confinamiento por [la] gravedad del delito,,
RPI1,1st,RPI1_1,no solo durante la cárcel como (metoda) [método] de reinserción,,
RPI1,1st,RPI1_1,sino (que) como un método de evaluación del potencial para esta reinserción,,
RPI1,1st,RPI1_1,sino como (una metoda) [un método] de evaluación del potencial para esta reinserción,,
RPI1,1st,RPI1_1,castigo penal que sustituya [a] la cárcel,,
RPI1,1st,RPI1_1,repetición léxica,,
RPI1,2nd,RPI1_2,hablamos de una mujer que solo estaba caminando con (su hijo) [sus hijos],,
RPI1,2nd,RPI1_2,[a] aproximadamente 150 metros de la escuela primaria de la aldea,,
RPI1,2nd,RPI1_2,igual que (lo que) acaeció hace apenas un año,,
RPI1,2nd,RPI1_2,igual que acaeció [hace] apenas (hace) un año,,
RPI1,2nd,RPI1_2,el pueblo escuchó sus gritos y apresuradamente (vinieron) [vino] a ayudar,,
RPI1,2nd,RPI1_2,el pueblo escuchó sus gritos y apresuradamente (vino) [fue] a ayudar,,
RPI1,2nd,RPI1_2,la (agresion) [agresión] llegó a la misma,,
RPI1,2nd,RPI1_2,la agresión llegó a la misma [desgarradora] conclusión (desgarradora) que la precedente,,
RPI1,2nd,RPI1_2,que (el) [la] precedente,,
RPI1,2nd,RPI1_2,la memoria de la tragedia (aun) [aún] prevalecía en la comunidad,,
RPI1,2nd,RPI1_2,(por la) [del] cual demostraron una profunda conciencia,,
RPI1,2nd,RPI1_2,del cual demostraron una profunda (coinciencia) [conciencia],,
RPI1,2nd,RPI1_2,es innegable que (se está calentando) [las temperaturas están aumentando],,
RPI1,2nd,RPI1_2,es nuestro (lugar) [hogar] tal como lo conocemos desde hace décadas,,
RPI1,2nd,RPI1_2,[y] el agradecimiento que todavía sentían con respecto a su entorno,,
RPI1,2nd,RPI1_2,(fue conmovedor) [fueron conmovedores],,
RPI1,2nd,RPI1_2,(con) [en] lo bueno y (con) [en] lo malo,,
RPI1,2nd,RPI1_2,el calentamiento global ya no es algo (al) [con lo] cual podamos hacer la vista gorda,,
RPI1,2nd,RPI1_2,la probabilidad de que este acontecimiento ocurra es más alta que nunca (visto) antes,,
RPI1,2nd,RPI1_2,hemos perdido el hielo ártico a (una tasa) [un ritmo] de casi el 13% por década,,
RPI1,2nd,RPI1_2,"y, (por) [en] consecuencia, temperaturas más altas",,
RPI1,2nd,RPI1_2,contiene cantidades pasmosas de [los] gases causantes del efecto invernadero,,
RPI1,2nd,RPI1_2,"cuando se derrite, el metano se propaga (hacía) [hacia] arriba, lo que conduce a un aumento",,
RPI1,2nd,RPI1_2,(el) [este] pavoroso incidente ha dejado sus huellas para siempre,,
RPI1,2nd,RPI1_2,"y ha (reforzado) [propiciado], como hizo su precedente, que las delimitaciones de lo ""normal""",,
RPI1,2nd,RPI1_2,se hayan (superado) [ido expandiendo],,
RPI1,2nd,RPI1_2,una situación crítica donde [los] cambios sustanciales son decisivos para prevenir,,
RPI1,2nd,RPI1_2,que lo inconcebible se convierta en (eventos típicos) [un evento típico],,
RPI1,2nd,RPI1_2,[debemos] (anticipados) [anticiparnos] a nuestro futuro,,
RPI1,2nd,RPI1_2,debemos anticiparnos [a] nuestro futuro,,
RPI1,2nd,RPI1_2,repetición léxica,,
RPI1,3rd,RPI1_3,la hablante ha logrado [esbozar] un argumento casi completo,,
RPI1,3rd,RPI1_3,"en cuanto al concepto de la globalización, [esto es,] la situación económica",,
RPI1,3rd,RPI1_3,la situación (economica) [económica] actual a nivel mundial,,
RPI1,3rd,RPI1_3,mi argumento es (semajante) [semejante],,
RPI1,3rd,RPI1_3,es primordial entender el rol de la psicología humana que (goberna) [gobierna],,
RPI1,3rd,RPI1_3,que gobierna nuestro sistema (economico) [económico],,
RPI1,3rd,RPI1_3,(los) [las] consecuencias de las crisis pasadas,,
RPI1,3rd,RPI1_3,las (consequencias) [consecuencias] de las crisis pasadas,,
RPI1,3rd,RPI1_3,la crisis causadas por [el] covid-19,,
RPI1,3rd,RPI1_3,sería esencial en el (desarollo) [desarrollo] de un modelo que beneficie al futuro de nuestra,,
RPI1,3rd,RPI1_3,al futuro de nuestra (economia) [economía],,
RPI1,3rd,RPI1_3,la desigualdad (de) [en] la distribución de la riqueza,,
RPI1,3rd,RPI1_3,uno de los asuntos principales (que se han debatido) [debatidos] por economistas,,
RPI1,3rd,RPI1_3,debatidos por (varios) economistas,,
RPI1,3rd,RPI1_3,debatidos por economistas (a lo largo del tiempo),,
RPI1,3rd,RPI1_3,el hecho de que (todavia) [todavía] haya personas que trabajan por 1$,,
RPI1,3rd,RPI1_3,por 1$ (por) [al] día,,
RPI1,3rd,RPI1_3,(mientras que) [cuando] vivimos en un mundo que se expande constantemente,,
RPI1,3rd,RPI1_3,no se (trada) [trata] de desigualdad económica,,
RPI1,3rd,RPI1_3,no se trata de desigualdad (economica) [económica],,
RPI1,3rd,RPI1_3,sino (que) [de] la del sistema educativo que conduce a un círculo vicioso,,
RPI1,3rd,RPI1_3,sino de la del sistema (educativa) [educativo] que conduce a un círculo vicioso,,
RPI1,3rd,RPI1_3,sino de la del sistema educativo que conduce a un (circulo) [círculo] vicioso,,
RPI1,3rd,RPI1_3,dado que muchos países no [se] benefician de una educación pública,,
RPI1,3rd,RPI1_3,de una educación (publica) [pública] de calidad donde los estudiantes adquieran,,
RPI1,3rd,RPI1_3,conocimientos (basicos) [básicos] sobre cómo funciona el mercado laboral,,
RPI1,3rd,RPI1_3,conocimientos básicos sobre (como) [cómo] funciona el mercado laboral,,
RPI1,3rd,RPI1_3,la vida en (si) [sí],,
RPI1,3rd,RPI1_3,mejorar la enseñanza (publica) [pública],,
RPI1,3rd,RPI1_3,(seria) [sería] un primer paso para evitar que,,
RPI1,3rd,RPI1_3,evitar que (tantas) [tantos] países sufran,,
RPI1,3rd,RPI1_3,evitar que tantos (paises) [países] sufran,,
RPI1,3rd,RPI1_3,en una indeterminable (situacion) [situación] precaria,,
RPI1,3rd,RPI1_3,regularizarse y adaptarse a la (economia) [economía] actual,,
RPI1,3rd,RPI1_3,"sin embargo, la (economia) [economía] es una (cuestion) [cuestión]",,
RPI1,3rd,RPI1_3,una cuestión (psicologica) [psicológica] y los seres humanos siempre priorizan,,
RPI1,3rd,RPI1_3,siempre priorizan su (proprio) [propio] interés,,
RPI1,3rd,RPI1_3,su propio (interes) [interés],,
RPI1,3rd,RPI1_3,uno de los (desafios) [desafíos] que encontraríamos en un mercado libre,,
RPI1,3rd,RPI1_3,uno de los desafíos que (encontrariamos) [encontraríamos] en un mercado libre,,
RPI1,3rd,RPI1_3,"(al contrario) [en efecto], lo que ha comentado la economista sobre la importancia de ir adelante",,
RPI1,3rd,RPI1_3,no es un concepto (erroneo) [erróneo],,
RPI1,3rd,RPI1_3,las crisis (economicas) [económicas] anteriores,,
RPI1,3rd,RPI1_3,la crisis causada por el (covid 19) [covid-19],,
RPI1,3rd,RPI1_3,para generar un nuevo modelo para nuestra (economia) [economía],,
RPI1,3rd,RPI1_3,es importante pensar en la historia (economica) [económica],,
RPI1,3rd,RPI1_3,de un (dado) país [dado],,
RPI1,3rd,RPI1_3,de un (pais) [país] dado,,
RPI1,3rd,RPI1_3,"[como], por ejemplo, (como) la inversión extranjera prohibida",,
RPI1,3rd,RPI1_3,"como, por ejemplo, la inversión extranjera prohibida por [algún] tiempo en España",,
RPI1,3rd,RPI1_3,"como, por ejemplo, la inversión extranjera prohibida por algún tiempo (para) [en] España",,
RPI1,3rd,RPI1_3,(durande) [durante] el fascismo,,
RPI1,3rd,RPI1_3,[que] fue perjudicial para su desarrollo económico,,
RPI1,3rd,RPI1_3,que fue perjudicial para (el) [su] desarrollo económico,,
RPI1,3rd,RPI1_3,que fue perjudicial para su (desarollo) [desarrollo] económico,,
RPI1,3rd,RPI1_3,que fue perjudicial para su desarrollo (economico) [económico],,
RPI1,3rd,RPI1_3,(por lo tanto) [lo que permite que],,
RPI1,3rd,RPI1_3,en la actualidad seamos (consiente) [conscientes] de que,,
RPI1,3rd,RPI1_3,(el) [lo] antedicho es crucial,,
RPI1,3rd,RPI1_3,en (conclusion) [conclusión],,
RPI1,3rd,RPI1_3,y los (significantes) [significativos] conceptos económicos que tenemos que considerar,,
RPI1,3rd,RPI1_3,conceptos (economicos) [económicos],,
RPI1,3rd,RPI1_3,falta una (explicacion) [explicación] desarrollada sobre,,
RPI1,3rd,RPI1_3,(como) [cómo] el sistema,,
RPI1,3rd,RPI1_3,cómo el sistema (educacional) [educativo],,
RPI1,3rd,RPI1_3,cómo el sistema educativo (forma) [está en] la base de este asunto,,
RPI1,3rd,RPI1_3,y (como) [cómo] aprender sobre la historia,,
RPI1,3rd,RPI1_3,y cómo aprender sobre la historia (economica) [económica] de una nación,,
RPI1,3rd,RPI1_3,de una (nacion) [nación] y sus tendencias psicológicas,,
RPI1,3rd,RPI1_3,y sus tendencias (psicologicas) [psicológicas],,
RPI1,3rd,RPI1_3,en cuanto a la (operacion) [operación] del mercado,,
RPI1,3rd,RPI1_3,contribuye a la (construccion) [construcción] de una sociedad más organizada,,
RPI1,3rd,RPI1_3,más organizada [e] igualitaria,,
RPI1,3rd,RPI1_3,más organizada e (egualitaria) [igualitaria],,
RPI1,3rd,RPI1_3,repetición léxica,,
RPI1,4th,RPI1_4,después de haber sido declarada desaparecida (hace) 8 meses [atrás],,
RPI1,4th,RPI1_4,25 [de] diciembre [de] 2014,,
RPI1,4th,RPI1_4,"el 23 [de] abril de 2014, en su quinto aniversario de bodas",,
RPI1,4th,RPI1_4,en torno de su (hallazgo) [paradero],,
RPI1,4th,RPI1_4,[y] con signos de maltrato físico,,
RPI1,4th,RPI1_4,la mujer ha identificado a su (raptor) [exnovio Desi Collins] como su (exnovio Desi Collins) [raptor],,
RPI1,4th,RPI1_4,la mujer ha identificado a su (ex novio) [exnovio] Desi Collins como su raptor,,
RPI1,4th,RPI1_4,donde (encontraron) [encontró] evidencias de que el presunto secuestrador,,
RPI1,4th,RPI1_4,donde encontró (evidencia) [evidencias] de que el presunto secuestrador,,
RPI1,4th,RPI1_4,había permanecido en contacto con Amy (desde) [tras] su ruptura,,
RPI1,4th,RPI1_4,al igual que una constante insistencia (de) [en] establecer contacto físico con ella,,
RPI1,4th,RPI1_4,al igual que una constante insistencia en (obtener) [establecer] contacto físico con ella,,
RPI1,4th,RPI1_4,Desi Collins ha sido acusado (de) [del] secuestro y abuso sexual de Amy Dune,,
RPI1,4th,RPI1_4,muchos vinieron a (transmitir) [retransmitir] en vivo,,
RPI1,4th,RPI1_4,ha dado la bienvenida a Amy con (sus) [los] brazos abiertos,,
RPI1,4th,RPI1_4,"muchas personas, (atrapados) [atrapadas] en el sensacionalismo mediático",,
RPI1,4th,RPI1_4,durante (este) [estos] ocho meses,,
RPI1,4th,RPI1_4,que han experimentado [él y su mujer],,
RPI1,4th,RPI1_4,"por favor, (déjanos) [dejadnos] en paz",,
RPI1,4th,RPI1_4,repetición léxica,,
RZA1,1st,RZA1_1,"las cárceles, tal y como las conocemos, no (es) [representan] un sistema apto para el mantenimiento",,
RZA1,1st,RZA1_1,en el buscador de la Real Academia [Española (RAE)],,
RZA1,1st,RZA1_1,¿por qué entonces deberían sufrir [en] pésimas condiciones?,,
RZA1,1st,RZA1_1,¿por qué entonces deberían sufrir en [pésimas] condiciones (pésimas)?,,
RZA1,1st,RZA1_1,¿cómo se sentirían los familiares de [las] víctimas si supieran que sus asesinos están pasándolo fenomenal en la cárcel?,,
RZA1,1st,RZA1_1,esta privación de la libertad va acompañada (con) [de] humillaciones,,
RZA1,1st,RZA1_1,esta privación de la libertad va acompañada de (humillación) [humillaciones],,
RZA1,1st,RZA1_1,"espero (que) [haber conseguido], con este pequeño ensayo, (he conseguido) mostrar que la idea",,
RZA1,1st,RZA1_1,ya que al salir de la cárcel pueden (convertirse) [haberse vuelto] incluso más peligrosos,,
RZA1,1st,RZA1_1,sería mejor solucionar (las raíces de) [de raíz] los problemas que llevan a la gente,,
RZA1,1st,RZA1_1,"la pobreza, [el] poco acceso a una buena educación y [el] poco acceso a ayudas",,
RZA1,1st,RZA1_1,"la pobreza, el poco acceso a [una] buena educación y el poco acceso a ayudas",,
RZA1,1st,RZA1_1,"la pobreza, el poco acceso a una buena educación y el poco acceso a (la ayuda psicológica) [ayudas psicológicas]",,
RZA1,1st,RZA1_1,repetición léxica,,
RZA1,2nd,RZA1_2,una de las actividades que más (nos) [me] gusta hacer con mi familia,,
RZA1,2nd,RZA1_2,es dar un paseo por [las] playas pequeñas y apacibles de los alrededores de Tarragona,,
RZA1,2nd,RZA1_2,es dar un paseo por las playas pequeñas y apacibles (en) [de] los alrededores de Tarragona,,
RZA1,2nd,RZA1_2,(habiendo) [pues ya se habían] acabado los días calurosos del verano,,
RZA1,2nd,RZA1_2,pero (mientras) todavía no había llegado el tiempo inestable ni las lluvias del invierno,,
RZA1,2nd,RZA1_2,por lo cual tiene (una) [la] costumbre de hacer ejercicio,,
RZA1,2nd,RZA1_2,los días [en] que no come sano,,
RZA1,2nd,RZA1_2,para (que) luego no (coja) [coger] peso,,
RZA1,2nd,RZA1_2,"decidimos entonces hacer un paseo más largo, [yendo] para el norte",,
RZA1,2nd,RZA1_2,la bella y rica naturaleza (de la) [del] Delta del Ebro,,
RZA1,2nd,RZA1_2,[y] había que ir por la arena,,
RZA1,2nd,RZA1_2,"(por) [a] mí, eso me encanta",,
RZA1,2nd,RZA1_2,"a mí, (esto) [eso] me encanta",,
RZA1,2nd,RZA1_2,para mi hermana (esto) [eso] resultó un pequeño reto y no dejaba de quejarse,,
RZA1,2nd,RZA1_2,porque tenía miedo de (caer) [caerme],,
RZA1,2nd,RZA1_2,ya que por (esta) [esa] zona marítima no circulan vehículos,,
RZA1,2nd,RZA1_2,(esto) [eso] resulta difícil y peligroso,,
RZA1,2nd,RZA1_2,había de hacerlo por (los) caminos resbaladizos,,
RZA1,2nd,RZA1_2,había de hacerlo por (resbaladizos) caminos [resbaladizos],,
RZA1,2nd,RZA1_2,aunque se veía [el] miedo por la cara de mi hermana,,
RZA1,2nd,RZA1_2,repetición léxica,,
RZA1,3rd,RZA1_3,"de momento, no toda la población [se] beneficia de este proceso",,
RZA1,3rd,RZA1_3,"sin embargo, [la conferenciante] añade que está en nuestras manos",,
RZA1,3rd,RZA1_3,"sin embargo, la conferenciante añade que está en (nuestros) [nuestras] manos",,
RZA1,3rd,RZA1_3,para que todos podamos (aprovecharse de ella) [aprovecharla],,
RZA1,3rd,RZA1_3,viviendo de menos de ($1) [1$] al día,,
RZA1,3rd,RZA1_3,destaca también a (Africa) [África],,
RZA1,3rd,RZA1_3,que ha sufrido aún más debido a la pandemia (de) [del] SIDA,,
RZA1,3rd,RZA1_3,"además, la literatura especializada en (la) economía muestra desconfianza en el proceso",,
RZA1,3rd,RZA1_3,"en (si) [sí] misma, la globalización no puede considerarse ni buena, ni mala",,
RZA1,3rd,RZA1_3,todo depende de (como) [cómo] la manejamos,,
RZA1,3rd,RZA1_3,añade que es (equivocado) [un error] pensar que el libre mercado,,
RZA1,3rd,RZA1_3,(me pongo) [estoy] de acuerdo con el discurso en que no se puede echar la culpa,,
RZA1,3rd,RZA1_3,ni (quejarse) [renegar] de ella,,
RZA1,3rd,RZA1_3,(ha) [hemos] de aprender a aceptarla y aprender a gozar de ella,,
RZA1,3rd,RZA1_3,"el discurso intenta, y (tiene) [con] éxito, desmentir",,
RZA1,3rd,RZA1_3,"el discurso intenta, y con éxito, (diseminar) [desmentir] el mito de que la globalización",,
RZA1,3rd,RZA1_3,(sólo) [solo] puede conllevar consecuencias negativas,,
RZA1,3rd,RZA1_3,repetición léxica,,
RZA1,4th,RZA1_4,encontraron a sus (caballeros de la brillante armadura) [príncipes azules],,
RZA1,4th,RZA1_4,[el] Sr. Charles Bingley y [el] Sr. Fitzwilliam Darcy,,
