"","participant_ID","text_ID","error","error_type","fb_type","error_item","error_reps","solution_item","pass_solution_reps","fail_solution_reps","word_count","TextNum","error_count","error_rate","error_count_per_type","error_rate_per_type","fb_rate_per_type"
"524","CJK1","CJK1_3","representados por (la) [una] máscara de payaso de pelo verde","Determination","D.M.","la",0,"una",19,0,558,3,10,0.017921146953405,2,0.003584229390681,0.00317460317460317
"525","CJK1","CJK1_3","los principales sospechosos del homicidio [que tuvo lugar] en el metro hace unos días","Ellipsis","R",NA,0,"que tuvo lugar",0,0,558,3,10,0.017921146953405,1,0.0017921146953405,0
"526","CJK1","CJK1_3","[por ejemplo] (como irrumpir) [irrumpió]","Substitution","R","como irrumpir",0,"por ejemplo, irrumpió",1,0,558,3,10,0.017921146953405,3,0.00537634408602151,0
"527","CJK1","CJK1_3","pudimos escuchar comentarios similares (desde) [de] la consejera del Sr. Fleck","Government","D.N.M","desde",0,"de",4,0,558,3,10,0.017921146953405,2,0.003584229390681,0.00793650793650794
"528","CJK1","CJK1_3","el resultado acumulativo de la brecha (de) [entre] la riqueza y la desigualdad","Government","D.N.M","de",0,"entre",0,0,558,3,10,0.017921146953405,2,0.003584229390681,0.00793650793650794
"529","CJK1","CJK1_3","el resultado acumulativo de la brecha entre [la] riqueza y la desigualdad","Determination","D.N.M",NA,0,"la",33,0,558,3,10,0.017921146953405,2,0.003584229390681,0.00793650793650794
"530","CJK1","CJK1_4","(el exceso de normalidad) [generalizar en exceso] siempre es una mala idea","Substitution","R","el exceso de normalidad",NA,"generalizar en exceso",NA,NA,1108,4,22,0.01985559566787,7,0.00631768953068592,0.00537634408602151
"531","CJK1","CJK1_4","(los términos normalizadores) [las generalizaciones] se utilizan muy fácilmente en Internet","Analysis","R","los términos normalizadores",NA,"las generalizaciones",NA,NA,1108,4,22,0.01985559566787,1,0.000902527075812274,0.00537634408602151
"532","CJK1","CJK1_4","el respeto no es algo exclusivo de la vida (offline) [real]","Creation","R","offline",NA,"real",NA,NA,1108,4,22,0.01985559566787,3,0.00270758122743682,0.00537634408602151
"533","CJK1","CJK1_4","es importante socializar con otros (fuera de línea) [cara a cara] de vez en cuando","Substitution","D.N.M","fuera de línea",NA,"cara a cara",NA,NA,1108,4,22,0.01985559566787,7,0.00631768953068592,0.010752688172043
"534","CJK1","CJK1_4","¿por qué la gente (es triggered) [se ofende] tan fácilmente?","Creation","D.N.M","es triggered",NA,"se ofende",NA,NA,1108,4,22,0.01985559566787,3,0.00270758122743682,0.010752688172043
"535","CJK1","CJK1_4","sino que se convierten en (uno) [ella] sin saberlo","Pronoun","D.N.M","uno",NA,"ella",NA,NA,1108,4,22,0.01985559566787,1,0.000902527075812274,0.010752688172043
"536","CJK1","CJK1_4","eliminar físicamente la causa [del mal] sí que ayuda","Ellipsis","R",NA,NA,"del mal",NA,NA,1108,4,22,0.01985559566787,3,0.00270758122743682,0.00537634408602151
"537","CJK1","CJK1_4","a partir de (esto) [este episodio], podemos ver fácilmente que ser","Specification","R","esto",NA,"este episodio",NA,NA,1108,4,22,0.01985559566787,3,0.00270758122743682,0.00537634408602151
"538","CJK1","CJK1_4","abusar (lingüísticamente) [verbalmente] de los demás","Substitution","None","lingüísticamente",NA,"verbalmente",NA,NA,1108,4,22,0.01985559566787,7,0.00631768953068592,0
"539","CJK1","CJK1_4","los buscadores de atención no son [esa clase de] personas de nacimiento","Specification","None",NA,NA,"esa clase de",NA,NA,1108,4,22,0.01985559566787,3,0.00270758122743682,0
"540","CJK1","CJK1_4","no son esa clase de personas de nacimiento, [sino que] se convierten en ella sin saberlo","Ellipsis","R",NA,NA,"sino que",NA,NA,1108,4,22,0.01985559566787,3,0.00270758122743682,0.00537634408602151
"541","CJK1","CJK1_4","así que, para evitar ser (uno) [tú mismo un 'attention hog'], piensa siempre antes de escribir","Synthesis","R","uno",NA,NA,NA,NA,1108,4,22,0.01985559566787,2,0.00180505415162455,0.00537634408602151
"542","CJK1","CJK1_4","hace que otros se sientan mal por lo que tienen (actualmente) [realmente] en sus vidas","Substitution","D.N.M","actualmente",NA,"realmente",NA,NA,1108,4,22,0.01985559566787,7,0.00631768953068592,0.010752688172043
"543","CJK1","CJK1_4","el respeto no es algo (para) [exclusivo de] la vida real","Synthesis","R","para",NA,"exclusivo de",NA,NA,1108,4,22,0.01985559566787,2,0.00180505415162455,0.00537634408602151
"544","CJK1","CJK1_4","merecen el mismo respeto que (tú respetas) [les tienes] a tus amigos","Substitution","D.N.M","tú respetas",NA,"les tienes",NA,NA,1108,4,22,0.01985559566787,7,0.00631768953068592,0.010752688172043
"545","CJK1","CJK1_4","para algunas comunidades (online) [en línea]","Creation","D.N.M","online",NA,"en línea",NA,NA,1108,4,22,0.01985559566787,3,0.00270758122743682,0.010752688172043
"546","CJK1","CJK1_4","todos los boomers / [miembros de la] generación X","Specification","D.N.M",NA,NA,"miembros de la",NA,NA,1108,4,22,0.01985559566787,3,0.00270758122743682,0.010752688172043
"547","CJK1","CJK1_4","(lo) [el] mejor diario","Determination","D.N.M","lo",NA,"el",NA,NA,1108,4,22,0.01985559566787,1,0.000902527075812274,0.010752688172043
"548","CJK1","CJK1_4","que (es de) [tiene] mala reputación por ser severamente derechista","Substitution","D.N.M","es de",NA,"tiene",NA,NA,1108,4,22,0.01985559566787,7,0.00631768953068592,0.010752688172043
"549","CJK1","CJK1_4","por ser severamente derechista, (junto con el racismo, el sexismo) [así como racista, sexista] y todo","Substitution","R",NA,NA,NA,NA,NA,1108,4,22,0.01985559566787,7,0.00631768953068592,0.00537634408602151
"550","CJK1","CJK1_4","eliminar físicamente la causa del mal sí que ayuda [a evitarlo]","Ellipsis","R",NA,NA,"a evitarlo",NA,NA,1108,4,22,0.01985559566787,3,0.00270758122743682,0.00537634408602151
"551","CJK1","CJK1_4","una aplicación en la vida real, también (conocido) [conocida] como mi madre","Gender","D.N.M","conocido",NA,"conocida",NA,NA,1108,4,22,0.01985559566787,1,0.000902527075812274,0.010752688172043
"552","EKE1","EKE1_1","en toda la tierra (que) ocupada por humanos","Excess word(s)","D.N.M","que",1,NA,0,0,482,1,6,0.012448132780083,2,0.004149377593361,0
"553","EKE1","EKE1_1","lo que les (permite) [impulsa a] volver a delinquir para sobrevivir","Substitution","D.N.M","permite",0,"impulsa a",0,0,482,1,6,0.012448132780083,3,0.00622406639004149,0
"554","EKE1","EKE1_1","y se les (otorgan) [inscribe en] registros permanentes","Substitution","D.N.M","otorgan",0,"inscribe en",0,0,482,1,6,0.012448132780083,3,0.00622406639004149,0
"555","EKE1","EKE1_1","registros permanentes (de su conducta)","Excess word(s)","D.N.M","de su conducta",0,NA,0,0,482,1,6,0.012448132780083,2,0.004149377593361,0
"556","EKE1","EKE1_1","han reprimido a los grupos ya marginados en sus (pertinentes) [respectivas] sociedades","Substitution","D.N.M","pertinentes",0,"respectivas",0,0,482,1,6,0.012448132780083,3,0.00622406639004149,0
"557","EKE1","EKE1_1","para luego liberarlos (a) [en] un mundo sin oportunidades","Government","D.N.M","a",1,"en",6,0,482,1,6,0.012448132780083,1,0.0020746887966805,0
"558","EKE1","EKE1_2","sus últimos habitantes pasan hambre o hacen las maletas (en desesperación) [con desesperación]","Government","D.M.","en desesperación",0,"con desesperación",0,0,420,2,13,0.030952380952381,3,0.00714285714285714,0
"559","EKE1","EKE1_2","este año marcará la quinta, (amplificando) [exacerbando] la que hasta ahora se considera","Substitution","I.L.","amplificando",0,"exacerbando",0,0,420,2,13,0.030952380952381,3,0.00714285714285714,0
"560","EKE1","EKE1_2","(lo) [la] que hasta ahora se considera la peor sequía de la historia","Gender","D.N.M","lo",0,"la",18,0,420,2,13,0.030952380952381,2,0.00476190476190476,0.012448132780083
"561","EKE1","EKE1_2","la que [hasta] ahora se considera la peor sequía de la historia","Ellipsis","D.N.M",NA,0,"hasta",0,0,420,2,13,0.030952380952381,3,0.00714285714285714,0.012448132780083
"562","EKE1","EKE1_2","el aumento de las temperaturas ha hecho (que) más escasas y erráticas las precipitaciones","Excess word(s)","D.N.M","que",0,NA,0,0,420,2,13,0.030952380952381,1,0.00238095238095238,0.012448132780083
"563","EKE1","EKE1_2","(el) [la] Climate Hazards Group Infrarred Precipitation Station predice que en los próximos meses","Gender","I.M.","el",2,"la",18,0,420,2,13,0.030952380952381,2,0.00476190476190476,0
"564","EKE1","EKE1_2","como para poder cultivar [las tierras] con éxito","Ellipsis","I.M.",NA,0,"las tierras",0,0,420,2,13,0.030952380952381,3,0.00714285714285714,0
"565","EKE1","EKE1_2","la leche de sus madres carece del valor nutricional mínimo para (mantenerlos) [su subsistencia]","Substitution","I.M.","mantenerlos",0,"su subsistencia",0,0,420,2,13,0.030952380952381,3,0.00714285714285714,0
"566","EKE1","EKE1_2","hay que considerar que [hay] grupos armados [que] bloquean las fronteras","Ellipsis","R",NA,0,"hay, que",0,0,420,2,13,0.030952380952381,3,0.00714285714285714,0
"567","EKE1","EKE1_2","cualquier ayuda (interacional) [internacional]","Creation","I.L.","interacional",0,"internacional",0,0,420,2,13,0.030952380952381,1,0.00238095238095238,0
"568","EKE1","EKE1_2","esto incluye (a) los coches y herramientas de protección","Government","D.N.M","a",0,NA,0,0,420,2,13,0.030952380952381,3,0.00714285714285714,0.012448132780083
"569","EKE1","EKE1_2","herramientas de protección para los (voluntariados) [voluntarios] y encargados del transporte","Substitution","D.N.M","voluntariados",0,"voluntarios",0,0,420,2,13,0.030952380952381,3,0.00714285714285714,0.012448132780083
"570","EKE1","EKE1_2","a medida (de) que aumenta la inseguridad económica del sur global","Government","D.N.M","de",0,NA,0,0,420,2,13,0.030952380952381,3,0.00714285714285714,0.012448132780083
"571","EKE1","EKE1_3","incluyendo el capital (monetaria, informática y humana) [monetario, informático y humano]","Gender","D.N.M",NA,0,NA,0,0,306,3,13,0.042483660130719,3,0.00980392156862745,0.0142857142857143
"572","EKE1","EKE1_3","(el) [la] crisis (financiero) [financiera]","Gender","D.N.M","el, financiero",0,"la, financiera",0,0,306,3,13,0.042483660130719,3,0.00980392156862745,0.0142857142857143
"573","EKE1","EKE1_3","ilustra (ese) [este] fenómeno","Determination","D.N.M","ese",0,"este",4,0,306,3,13,0.042483660130719,1,0.00326797385620915,0.0142857142857143
"574","EKE1","EKE1_3","las economías se pueden dañar por catrástrofes (políticos) [políticas]","Gender","D.N.M","políticos",0,"políticas",0,0,306,3,13,0.042483660130719,3,0.00980392156862745,0.0142857142857143
"575","EKE1","EKE1_3","lo (cuál) [cual] conlleva efectos que resultan imposibles de predecir","Substitution","I.L.","cuál",0,"cual",0,0,306,3,13,0.042483660130719,4,0.0130718954248366,0.00476190476190476
"576","EKE1","EKE1_3","el aumento de flujos de capital (a) [en] economías crecientes","Government","D.N.M","a",0,"en",4,0,306,3,13,0.042483660130719,1,0.00326797385620915,0.0142857142857143
"577","EKE1","EKE1_3","lo (cuál) [cual] en algunos casos les permitió crecer","Substitution","I.L.","cuál",0,"cual",0,0,306,3,13,0.042483660130719,4,0.0130718954248366,0.00476190476190476
"578","EKE1","EKE1_3","lo cual en algunos casos (los) [les] permitió crecer","Pronoun","D.M.","los",0,"les",1,0,306,3,13,0.042483660130719,1,0.00326797385620915,0.00238095238095238
"579","EKE1","EKE1_3","además, (enriquezo) [enriqueció] a las economías que pudieron participar en acuerdos","Creation","D.N.M","enriquezo",0,"enriqueció",0,0,306,3,13,0.042483660130719,1,0.00326797385620915,0.0142857142857143
"580","EKE1","EKE1_3","pero (aún) [aun] beneficiando a unas economías","Substitution","I.L.","aún",0,"aun",0,0,306,3,13,0.042483660130719,4,0.0130718954248366,0.00476190476190476
"581","EKE1","EKE1_3","dependen de que sean justos los participantes y se (afectan) [ven afectados] por factores","Synthesis","D.N.M","afectan",0,"ven afectados",0,0,306,3,13,0.042483660130719,1,0.00326797385620915,0.0142857142857143
"582","EKE1","EKE1_3","y las estrategias de (negocios) [negocio]","Number","D.N.M","negocios",0,"negocio",0,0,306,3,13,0.042483660130719,1,0.00326797385620915,0.0142857142857143
"583","EKE1","EKE1_3","en partes del mundo donde no (tienen) [hay] poder","Substitution","D.N.M","tienen",0,"hay",0,0,306,3,13,0.042483660130719,4,0.0130718954248366,0.0142857142857143
"584","EKE1","EKE1_4","la película no (se trata) [es] meramente (de) una obra de ficción","Substitution","D.M.","se trata, de",NA,"es",NA,NA,493,4,2,0.00405679513184584,2,0.00405679513184584,0.00326797385620915
"585","EKE1","EKE1_4","descubrieron que el mundo en el que vivían no era genuino, sino que (se trataba de) [era] una","Substitution","D.M.","se trataba de",NA,"era",NA,NA,493,4,2,0.00405679513184584,2,0.00405679513184584,0.00326797385620915
"586","FLL1","FLL1_1","pero [yo] estoy de acuerdo con la idea que propone Jero","Pronoun","D.N.M",NA,0,"yo",0,0,617,1,14,0.0226904376012966,2,0.00324149108589951,0
"587","FLL1","FLL1_1","cuando alguien anda en el mal camino, lo más probable es que (acaben) [acabe] en la cárcel","Number","D.N.M","acaben",0,"acabe",0,0,617,1,14,0.0226904376012966,2,0.00324149108589951,0
"588","FLL1","FLL1_1","(el) [lo] más probable es que acabe en la cárcel","Determination","D.N.M","el",1,"lo",3,0,617,1,14,0.0226904376012966,1,0.00162074554294976,0
"589","FLL1","FLL1_1","porque ha entendido que ha hecho algo malo y (que) quiere salir de la cárcel para vivir una vida","Excess word(s)","D.N.M","que",0,NA,0,0,617,1,14,0.0226904376012966,2,0.00324149108589951,0
"590","FLL1","FLL1_1","al entrar en la cárcel muchos [lo] pierden todo","Ellipsis","D.N.M",NA,0,"lo",4,1,617,1,14,0.0226904376012966,1,0.00162074554294976,0
"591","FLL1","FLL1_1","(dónde) [donde] vivían","Substitution","D.N.M","dónde",0,"donde",0,0,617,1,14,0.0226904376012966,2,0.00324149108589951,0
"592","FLL1","FLL1_1","seguramente (que) unos dirán que la cárcel","Excess word(s)","D.N.M","que",0,NA,0,0,617,1,14,0.0226904376012966,2,0.00324149108589951,0
"593","FLL1","FLL1_1","al desobedecer (a) las leyes de un país","Government","D.N.M","a",0,NA,0,0,617,1,14,0.0226904376012966,2,0.00324149108589951,0
"594","FLL1","FLL1_1","cuando (ellas) [estas] quieren","Pronoun","D.N.M","ellas",0,"estas",0,0,617,1,14,0.0226904376012966,2,0.00324149108589951,0
"595","FLL1","FLL1_1","cuando estas quieren (de nuevo) formar parte de nuestra sociedad [de nuevo]","Order","D.N.M","de nuevo",0,"de nuevo",0,0,617,1,14,0.0226904376012966,1,0.00162074554294976,0
"596","FLL1","FLL1_1","cuando estas quieren (hacer) [formar] parte de nuestra sociedad de nuevo","Substitution","D.N.M","hacer",0,"formar",0,0,617,1,14,0.0226904376012966,2,0.00324149108589951,0
"597","FLL1","FLL1_1","lo que se debería hacer para ayudar [a] los convictos","Government","D.N.M",NA,1,"a",11,0,617,1,14,0.0226904376012966,2,0.00324149108589951,0
"598","FLL1","FLL1_1","invertir más en los programas de formación (profesionales) [profesional]","Number","D.N.M","profesionales",0,"profesional",0,0,617,1,14,0.0226904376012966,2,0.00324149108589951,0
"599","FLL1","FLL1_1","una ocupación (día a día) [diaria] para no reincidir","Analysis","D.M.","día a día",0,"diaria",0,0,617,1,14,0.0226904376012966,1,0.00162074554294976,0
"600","FLL1","FLL1_2","¡por mi princesa haré hasta (el) [lo] imposible!","Determination","D.N.M","el",0,"lo",2,0,621,2,9,0.0144927536231884,1,0.00161030595813205,0.0210696920583468
"601","FLL1","FLL1_2","a fin de (mostrarle) [mostrar] su amor por la linda princesa","Pronoun","D.N.M","mostrarle",0,"mostrar",1,0,621,2,9,0.0144927536231884,1,0.00161030595813205,0.0210696920583468
"602","FLL1","FLL1_2","era el (más bonito) diamante [más bonito] del mundo","Order","D.N.M","más bonito",0,"más bonito",0,0,621,2,9,0.0144927536231884,1,0.00161030595813205,0.0210696920583468
"603","FLL1","FLL1_2","buscaba una manera de robarlo (en) [de] la Sagrada Familia","Government","D.N.M","en",0,"de",3,2,621,2,9,0.0144927536231884,2,0.00322061191626409,0.0210696920583468
"604","FLL1","FLL1_2","Lord James y el (caballerizo) [caballero] Felipe","Substitution","D.N.M","caballerizo",0,"caballero",0,0,621,2,9,0.0144927536231884,1,0.00161030595813205,0.0210696920583468
"605","FLL1","FLL1_2","es que cada día, hora y (minutos) [minuto] estoy pensando en ella","Number","D.N.M","minutos",0,"minuto",0,0,621,2,9,0.0144927536231884,1,0.00161030595813205,0.0210696920583468
"606","FLL1","FLL1_2","pero vas a tener que irte [rápido], porque extrañas criaturas pueden aparecer","Ellipsis","D.N.M",NA,0,"rápido",0,0,621,2,9,0.0144927536231884,2,0.00322061191626409,0.0210696920583468
"607","FLL1","FLL1_2","entró en las cloacas [que estaban] por la plaza Cataluña","Ellipsis","D.N.M",NA,0,"que estaban",0,0,621,2,9,0.0144927536231884,2,0.00322061191626409,0.0210696920583468
"608","FLL1","FLL1_2","su miedo (de) [a] la oscuridad","Government","D.N.M","de",2,"a",3,0,621,2,9,0.0144927536231884,2,0.00322061191626409,0.0210696920583468
"609","FLL1","FLL1_3","(suma) [resume] bien mi punto de vista sobre la globalización","Substitution","D.N.M","suma",0,"resume",0,0,420,3,23,0.0547619047619048,7,0.0166666666666667,0.0144927536231884
"610","FLL1","FLL1_3","una quinta parte de la humanidad vive con ingresos de menos de un dólar (cada) [al] día","Substitution","R","cada",0,"al",0,0,420,3,23,0.0547619047619048,7,0.0166666666666667,0
"611","FLL1","FLL1_3","necesitó más de un siglo en Alemania para (conseguirlo) [ser implementada]","Substitution","D.N.M","conseguirlo",0,"ser implementada",0,0,420,3,23,0.0547619047619048,7,0.0166666666666667,0.0144927536231884
"612","FLL1","FLL1_3","una quinta parte de la humanidad vive con [ingresos de] menos de un dólar (como ingreso) al día","Order","R","como ingreso",0,"ingresos de",0,0,420,3,23,0.0547619047619048,2,0.00476190476190476,0
"613","FLL1","FLL1_3","y es (eso) [esa] la invitación","Gender","D.N.M","eso",0,"esa",2,0,420,3,23,0.0547619047619048,5,0.0119047619047619,0.0144927536231884
"614","FLL1","FLL1_3","ella hace referencia (al constato) [a la constatación] del Banco Mundial","Creation","D.N.M","al constato",0,"a la constatación",0,0,420,3,23,0.0547619047619048,2,0.00476190476190476,0.0144927536231884
